name,link_id,link_key,speed_sensor_id,count_sensor_id,from_node_id,to_node_id,link_type_name,direction,length,number_of_lanes,speed_limit,lane_capacity_in_vhc_per_hour,link_type,jam_density,wave_speed,mode_code,grade,geometry,original_geometry,BPR_alpha_term,BPR_beta_term,number_of_left_turn_lanes,length_of_left_turn_lanes,number_of_right_turn_lanes,length_of_right_turn_lanes,from_approach,to_approach,reversed_link_id,
South Jor,0,5214->11259,114+04510,,5214,11259,Principal arterial,1,0.13060,2,36.0,407.2,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.929208,40.562183,0.0 -111.926738,40.561992,0.0</coordinates></LineString>","<LineString><coordinates>-111.929207,40.562200,0.0 -111.926737,40.562009,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
South Jor,0,5214->11261,114+04511,VID3,5214,11261,Principal arterial,1,0.28440,2,36.0,407.2,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.929207,40.562217,0.0 -111.934612,40.562315,0.0</coordinates></LineString>","<LineString><coordinates>-111.929207,40.562200,0.0 -111.934612,40.562298,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
1300 West,0,5214->11281,114+04512,,5214,11281,Major arterial,1,0.44410,1,29.0,666.4,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.929224,40.562200,0.0 -111.929170,40.555761,0.0</coordinates></LineString>","<LineString><coordinates>-111.929207,40.562200,0.0 -111.929153,40.555761,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9800 Sout,0,5215->5588,114+04513,,5215,5588,Major arterial,1,0.14350,1,29.0,666.4,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.919681,40.572438,0.0 -111.917021,40.571972,0.0</coordinates></LineString>","<LineString><coordinates>-111.919678,40.572454,0.0 -111.917018,40.571988,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
1000 West,0,5215->6255,114+04514,,5215,6255,Minor arterial,1,0.45410,1,26.0,514.5,5,190.0,12.0,"",0.0,"<LineString><coordinates>-111.919695,40.572454,0.0 -111.919643,40.565871,0.0</coordinates></LineString>","<LineString><coordinates>-111.919678,40.572454,0.0 -111.919626,40.565871,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9800 Sout,0,5215->11183,114+04515,,5215,11183,Major arterial,1,0.19610,1,29.0,666.4,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.919678,40.572471,0.0 -111.923406,40.572494,0.0</coordinates></LineString>","<LineString><coordinates>-111.919678,40.572454,0.0 -111.923406,40.572477,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
South Jor,0,5216->5356,114+04517,VID1,5216,5356,Principal arterial,1,0.19260,2,27.0,386.8,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.902774,40.558980,0.0 -111.899113,40.558956,0.0</coordinates></LineString>","<LineString><coordinates>-111.902774,40.558997,0.0 -111.899113,40.558973,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
South Jor,0,5216->5868,114+04518,,5216,5868,Principal arterial,1,0.39010,2,27.0,386.8,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.902774,40.559014,0.0 -111.910187,40.558877,0.0</coordinates></LineString>","<LineString><coordinates>-111.902774,40.558997,0.0 -111.910187,40.558860,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
500 West,0,5216->10847,114+04519,,5216,10847,Major arterial,1,0.12740,2,30.0,316.5,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.902791,40.558997,0.0 -111.902766,40.557151,0.0</coordinates></LineString>","<LineString><coordinates>-111.902774,40.558997,0.0 -111.902749,40.557151,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
300 West,0,5216->11507,114+04520,,5216,11507,Major arterial,1,0.23460,2,25.0,300.7,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.902757,40.558996,0.0 -111.902510,40.562392,0.0</coordinates></LineString>","<LineString><coordinates>-111.902774,40.558997,0.0 -111.902527,40.562393,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,5219->1349,114+04521,,5219,1349,Freeway,1,0.27260,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.929172,40.576757,0.0 -111.934352,40.576887,0.0</coordinates></LineString>","<LineString><coordinates>-111.929172,40.576740,0.0 -111.934352,40.576870,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,5219->1355,114+04522,,5219,1355,Freeway,1,0.23290,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.929172,40.576723,0.0 -111.924746,40.576615,0.0</coordinates></LineString>","<LineString><coordinates>-111.929172,40.576740,0.0 -111.924746,40.576632,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
1300 West,0,5219->5232,114+04523,,5219,5232,Major arterial,1,0.29300,1,29.0,666.4,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.929189,40.576740,0.0 -111.929218,40.572493,0.0</coordinates></LineString>","<LineString><coordinates>-111.929172,40.576740,0.0 -111.929201,40.572493,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
1300 West,0,5219->11173,114+04524,,5219,11173,Major arterial,1,0.52620,1,29.0,666.4,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.929155,40.576740,0.0 -111.929229,40.584369,0.0</coordinates></LineString>","<LineString><coordinates>-111.929172,40.576740,0.0 -111.929246,40.584369,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
1300 West,0,5232->5219,114+04525,,5232,5219,Major arterial,1,0.29300,1,29.0,666.4,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.929184,40.572493,0.0 -111.929155,40.576740,0.0</coordinates></LineString>","<LineString><coordinates>-111.929201,40.572493,0.0 -111.929172,40.576740,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
1300 West,0,5232->6256,114+04526,,5232,6256,Major arterial,1,0.30690,1,29.0,666.4,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.929218,40.572493,0.0 -111.929156,40.568044,0.0</coordinates></LineString>","<LineString><coordinates>-111.929201,40.572493,0.0 -111.929139,40.568044,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9800 Sout,0,5232->11182,114+04527,,5232,11182,Major arterial,1,0.05050,1,29.0,666.4,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.929199,40.572510,0.0 -111.930152,40.572597,0.0</coordinates></LineString>","<LineString><coordinates>-111.929201,40.572493,0.0 -111.930154,40.572580,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9800 Sout,0,5232->11183,114+04528,,5232,11183,Major arterial,1,0.30480,1,29.0,666.4,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.929201,40.572476,0.0 -111.923406,40.572460,0.0</coordinates></LineString>","<LineString><coordinates>-111.929201,40.572493,0.0 -111.923406,40.572477,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Redwood R,0,5238->5208,114+04529,,5238,5208,Highway,1,0.64070,1,38.0,929.5,2,190.0,12.0,"",0.0,"<LineString><coordinates>-111.938736,40.552997,0.0 -111.938676,40.562285,0.0</coordinates></LineString>","<LineString><coordinates>-111.938753,40.552997,0.0 -111.938693,40.562285,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,5240->1296,114+04530,,5240,1296,Freeway,1,0.20560,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.911933,40.614685,0.0 -111.915642,40.613738,0.0</coordinates></LineString>","<LineString><coordinates>-111.911929,40.614669,0.0 -111.915638,40.613722,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Holden St,0,5240->5009,114+04532,,5240,5009,Principal arterial,1,0.29690,2,36.0,407.2,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.911945,40.614674,0.0 -111.913188,40.610475,0.0</coordinates></LineString>","<LineString><coordinates>-111.911929,40.614669,0.0 -111.913172,40.610470,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Holden St,0,5240->5010,114+04533,,5240,5010,Principal arterial,1,0.13471,2,36.0,407.2,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.911919,40.614656,0.0 -111.910049,40.616063,0.0</coordinates></LineString>","<LineString><coordinates>-111.911929,40.614669,0.0 -111.910059,40.616076,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
South Jor,0,5356->5216,114+04534,VID2,5356,5216,Principal arterial,1,0.19260,2,27.0,386.8,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.899113,40.558990,0.0 -111.902774,40.559014,0.0</coordinates></LineString>","<LineString><coordinates>-111.899113,40.558973,0.0 -111.902774,40.558997,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Redwood R,0,5436->5018,114+04535,,5436,5018,Highway,1,0.50690,3,43.0,284.8,2,190.0,12.0,"",0.0,"<LineString><coordinates>-111.938759,40.624085,0.0 -111.938872,40.616737,0.0</coordinates></LineString>","<LineString><coordinates>-111.938742,40.624085,0.0 -111.938855,40.616737,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
7000 Sout,0,5436->5577,114+04536,,5436,5577,Principal arterial,1,0.18700,2,36.0,407.2,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.938742,40.624102,0.0 -111.942300,40.624055,0.0</coordinates></LineString>","<LineString><coordinates>-111.938742,40.624085,0.0 -111.942300,40.624038,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Redwood R,0,5436->5578,114+04537,VID17,5436,5578,Highway,1,0.43750,3,39.0,284.8,2,190.0,12.0,"",0.0,"<LineString><coordinates>-111.938725,40.624085,0.0 -111.938743,40.630427,0.0</coordinates></LineString>","<LineString><coordinates>-111.938742,40.624085,0.0 -111.938760,40.630427,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
7000 Sout,0,5436->11125,114+04538,VID15,5436,11125,Principal arterial,1,0.25090,2,36.0,407.2,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.938742,40.624068,0.0 -111.933970,40.624007,0.0</coordinates></LineString>","<LineString><coordinates>-111.938742,40.624085,0.0 -111.933970,40.624024,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
1300 West,0,5440->4952,114+04539,,5440,4952,Major arterial,1,0.39199,1,32.0,666.4,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.929209,40.623484,0.0 -111.929268,40.616674,0.0</coordinates></LineString>","<LineString><coordinates>-111.929192,40.623484,0.0 -111.929251,40.616674,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
7000 Sout,0,5440->11125,114+04540,,5440,11125,Principal arterial,1,0.27677,2,36.0,407.2,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.929190,40.623500,0.0 -111.933968,40.624040,0.0</coordinates></LineString>","<LineString><coordinates>-111.929192,40.623484,0.0 -111.933970,40.624024,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
7000 Sout,0,5440->11127,114+04541,,5440,11127,Principal arterial,1,0.25977,2,36.0,407.2,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.929191,40.623467,0.0 -111.924685,40.623729,0.0</coordinates></LineString>","<LineString><coordinates>-111.929192,40.623484,0.0 -111.924686,40.623746,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
1300 West,0,5440->11827,114+04542,,5440,11827,Major arterial,1,0.18981,1,32.0,666.4,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.929175,40.623484,0.0 -111.929175,40.626782,0.0</coordinates></LineString>","<LineString><coordinates>-111.929192,40.623484,0.0 -111.929192,40.626782,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
7000 Sout,0,5441->5861,114+04543,,5441,5861,Principal arterial,1,0.10732,2,36.0,407.2,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.916862,40.622652,0.0 -111.915202,40.621802,0.0</coordinates></LineString>","<LineString><coordinates>-111.916854,40.622667,0.0 -111.915194,40.621817,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
7000 Sout,0,5441->11126,114+04545,,5441,11126,Principal arterial,1,0.11932,2,36.0,407.2,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.916846,40.622681,0.0 -111.918629,40.623738,0.0</coordinates></LineString>","<LineString><coordinates>-111.916854,40.622667,0.0 -111.918637,40.623724,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
7800 Sout,0,5524->5022,114+04546,,5524,5022,Principal arterial,1,0.19880,2,36.0,407.2,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.925485,40.608747,0.0 -111.929160,40.609431,0.0</coordinates></LineString>","<LineString><coordinates>-111.925488,40.608731,0.0 -111.929163,40.609415,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
7800 Sout,0,5524->5863,114+04547,,5524,5863,Principal arterial,1,0.46970,2,36.0,407.2,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.925485,40.608715,0.0 -111.916781,40.610249,0.0</coordinates></LineString>","<LineString><coordinates>-111.925488,40.608731,0.0 -111.916784,40.610265,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
7000 Sout,0,5577->5436,114+04589,,5577,5436,Principal arterial,1,0.18700,2,36.0,407.2,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.942300,40.624021,0.0 -111.938742,40.624068,0.0</coordinates></LineString>","<LineString><coordinates>-111.942300,40.624038,0.0 -111.938742,40.624085,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Redwood R,0,5578->5436,114+04590,VID18,5578,5436,Highway,1,0.43750,3,39.0,284.8,2,190.0,12.0,"",0.0,"<LineString><coordinates>-111.938777,40.630427,0.0 -111.938759,40.624085,0.0</coordinates></LineString>","<LineString><coordinates>-111.938760,40.630427,0.0 -111.938742,40.624085,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
South Jor,0,5587->5174,114+04591,,5587,5174,Principal arterial,1,0.29610,2,36.0,407.2,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.919264,40.560293,0.0 -111.913873,40.559055,0.0</coordinates></LineString>","<LineString><coordinates>-111.919260,40.560309,0.0 -111.913869,40.559071,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
1000 West,0,5587->10857,114+04592,,5587,10857,Minor arterial,1,0.14590,1,26.0,514.5,5,190.0,12.0,"",0.0,"<LineString><coordinates>-111.919244,40.560312,0.0 -111.919640,40.562405,0.0</coordinates></LineString>","<LineString><coordinates>-111.919260,40.560309,0.0 -111.919656,40.562402,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
South Jor,0,5587->11259,114+04593,,5587,11259,Principal arterial,1,0.41050,2,36.0,407.2,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.919256,40.560325,0.0 -111.926733,40.562025,0.0</coordinates></LineString>","<LineString><coordinates>-111.919260,40.560309,0.0 -111.926737,40.562009,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,5588->1357,114+04594,,5588,1357,Freeway,1,0.49550,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.917033,40.571982,0.0 -111.914317,40.565103,0.0</coordinates></LineString>","<LineString><coordinates>-111.917018,40.571988,0.0 -111.914302,40.565109,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9800 Sout,0,5588->5215,114+04686,,5588,5215,Major arterial,1,0.14350,1,29.0,666.4,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.917015,40.572004,0.0 -111.919675,40.572470,0.0</coordinates></LineString>","<LineString><coordinates>-111.917018,40.571988,0.0 -111.919678,40.572454,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9800 Sout,0,5588->11184,114+04687,,5588,11184,Major arterial,1,0.17250,1,24.0,633.1,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.917016,40.571972,0.0 -111.913768,40.572315,0.0</coordinates></LineString>","<LineString><coordinates>-111.917018,40.571988,0.0 -111.913770,40.572331,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,5589->1322,114+04688,,5589,1322,Freeway,1,0.22290,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.934046,40.587782,0.0 -111.934332,40.591007,0.0</coordinates></LineString>","<LineString><coordinates>-111.934063,40.587781,0.0 -111.934349,40.591006,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,5589->1353,114+04689,,5589,1353,Freeway,1,0.25640,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.934080,40.587782,0.0 -111.934283,40.584069,0.0</coordinates></LineString>","<LineString><coordinates>-111.934063,40.587781,0.0 -111.934266,40.584068,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9000 Sout,0,5589->5112,114+04690,VID20,5589,5112,Highway,1,0.24540,2,39.0,446.0,2,190.0,12.0,"",0.0,"<LineString><coordinates>-111.934063,40.587798,0.0 -111.938730,40.587779,0.0</coordinates></LineString>","<LineString><coordinates>-111.934063,40.587781,0.0 -111.938730,40.587762,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9000 Sout,0,5589->5114,114+04691,,5589,5114,Highway,1,0.25600,2,39.0,446.0,2,190.0,12.0,"",0.0,"<LineString><coordinates>-111.934063,40.587764,0.0 -111.929195,40.587777,0.0</coordinates></LineString>","<LineString><coordinates>-111.934063,40.587781,0.0 -111.929195,40.587794,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,5592->1323,114+04692,,5592,1323,Freeway,1,0.26970,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.922159,40.587739,0.0 -111.921402,40.591606,0.0</coordinates></LineString>","<LineString><coordinates>-111.922175,40.587742,0.0 -111.921418,40.591609,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,5592->1354,114+04693,,5592,1354,Freeway,1,0.26270,7,20.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.922191,40.587747,0.0 -111.923444,40.584059,0.0</coordinates></LineString>","<LineString><coordinates>-111.922175,40.587742,0.0 -111.923428,40.584054,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9000 Sout,0,5592->5114,114+04694,,5592,5114,Highway,1,0.36920,2,32.0,423.7,2,190.0,12.0,"",0.0,"<LineString><coordinates>-111.922175,40.587759,0.0 -111.929195,40.587811,0.0</coordinates></LineString>","<LineString><coordinates>-111.922175,40.587742,0.0 -111.929195,40.587794,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9000 Sout,0,5727->5118,114+04695,,5727,5118,Highway,1,0.11190,2,32.0,423.7,2,190.0,12.0,"",0.0,"<LineString><coordinates>-111.902133,40.588017,0.0 -111.904260,40.588031,0.0</coordinates></LineString>","<LineString><coordinates>-111.902133,40.588000,0.0 -111.904260,40.588014,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9000 Sout,0,5727->5119,114+04696,,5727,5119,Highway,1,0.05800,2,32.0,423.7,2,190.0,12.0,"",0.0,"<LineString><coordinates>-111.902133,40.587983,0.0 -111.901030,40.587954,0.0</coordinates></LineString>","<LineString><coordinates>-111.902133,40.588000,0.0 -111.901030,40.587971,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,5728->1361,114+04697,,5728,1361,Freeway,1,0.17050,7,20.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.900781,40.573585,0.0 -111.902479,40.575690,0.0</coordinates></LineString>","<LineString><coordinates>-111.900794,40.573575,0.0 -111.902492,40.575680,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
300 West,0,5728->5729,114+04698,,5728,5729,Major arterial,1,0.26660,1,24.0,633.1,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.900811,40.573575,0.0 -111.900842,40.569709,0.0</coordinates></LineString>","<LineString><coordinates>-111.900794,40.573575,0.0 -111.900825,40.569709,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
500 West,0,5728->7984,114+04699,,5728,7984,Major arterial,1,0.48790,1,24.0,633.1,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.900777,40.573575,0.0 -111.900684,40.580648,0.0</coordinates></LineString>","<LineString><coordinates>-111.900794,40.573575,0.0 -111.900701,40.580648,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9800 Sout,0,5729->5175,114+04700,,5729,5175,Major arterial,1,0.18530,1,24.0,633.1,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.900825,40.569726,0.0 -111.904348,40.569713,0.0</coordinates></LineString>","<LineString><coordinates>-111.900825,40.569709,0.0 -111.904348,40.569696,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
300 West,0,5729->5728,114+04701,,5729,5728,Major arterial,1,0.26660,1,24.0,633.1,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.900808,40.569709,0.0 -111.900777,40.573575,0.0</coordinates></LineString>","<LineString><coordinates>-111.900825,40.569709,0.0 -111.900794,40.573575,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9800 Sout,0,5729->5929,114+04702,,5729,5929,Major arterial,1,0.19560,2,25.0,300.7,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.900825,40.569692,0.0 -111.897106,40.569704,0.0</coordinates></LineString>","<LineString><coordinates>-111.900825,40.569709,0.0 -111.897106,40.569721,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
700 West,0,5730->8172,114+04703,,5730,8172,Major arterial,1,0.17820,1,24.0,633.1,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.905516,40.583282,0.0 -111.905520,40.580699,0.0</coordinates></LineString>","<LineString><coordinates>-111.905499,40.583282,0.0 -111.905503,40.580699,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
700 West,0,5730->11763,114+04704,,5730,11763,Major arterial,1,0.11230,1,24.0,633.1,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.905482,40.583282,0.0 -111.905471,40.584909,0.0</coordinates></LineString>","<LineString><coordinates>-111.905499,40.583282,0.0 -111.905488,40.584909,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Sugar Fact,0,5736->8116,114+04705,,5736,8116,Minor arterial,1,0.32430,1,26.0,514.5,5,190.0,12.0,"",0.0,"<LineString><coordinates>-111.938695,40.602360,0.0 -111.944862,40.602309,0.0</coordinates></LineString>","<LineString><coordinates>-111.938695,40.602343,0.0 -111.944862,40.602292,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Redwood R,0,5736->11146,114+04706,,5736,11146,Highway,1,0.24540,3,43.0,284.8,2,190.0,12.0,"",0.0,"<LineString><coordinates>-111.938678,40.602344,0.0 -111.938841,40.605899,0.0</coordinates></LineString>","<LineString><coordinates>-111.938695,40.602343,0.0 -111.938858,40.605898,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Redwood R,0,5736->11148,114+04708,,5736,11148,Highway,1,0.22800,3,43.0,284.8,2,190.0,12.0,"",0.0,"<LineString><coordinates>-111.938712,40.602343,0.0 -111.938810,40.599039,0.0</coordinates></LineString>","<LineString><coordinates>-111.938695,40.602343,0.0 -111.938793,40.599039,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,5820->1320,114+04709,,5820,1320,Freeway,1,0.34450,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.929276,40.603335,0.0 -111.934161,40.600007,0.0</coordinates></LineString>","<LineString><coordinates>-111.929267,40.603321,0.0 -111.934152,40.599993,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
1300 West,0,5820->5103,114+04710,,5820,5103,Major arterial,1,0.57460,1,32.0,666.4,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.929284,40.603321,0.0 -111.929240,40.594991,0.0</coordinates></LineString>","<LineString><coordinates>-111.929267,40.603321,0.0 -111.929223,40.594991,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
1300 West,0,5820->11147,114+04711,,5820,11147,Major arterial,1,0.30150,1,32.0,666.4,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.929250,40.603321,0.0 -111.929218,40.607691,0.0</coordinates></LineString>","<LineString><coordinates>-111.929267,40.603321,0.0 -111.929235,40.607691,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
7000 Sout,0,5861->5441,114+04712,,5861,5441,Principal arterial,1,0.10732,2,36.0,407.2,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.915186,40.621832,0.0 -111.916846,40.622682,0.0</coordinates></LineString>","<LineString><coordinates>-111.915194,40.621817,0.0 -111.916854,40.622667,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
7000 Sout,0,5861->10872,114+04713,,5861,10872,Principal arterial,1,0.12050,2,36.0,407.2,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.915199,40.621801,0.0 -111.913112,40.621078,0.0</coordinates></LineString>","<LineString><coordinates>-111.915194,40.621817,0.0 -111.913107,40.621094,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
7800 Sout,0,5863->5009,114+04714,,5863,5009,Principal arterial,1,0.19040,2,36.0,407.2,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.916783,40.610248,0.0 -111.913171,40.610453,0.0</coordinates></LineString>","<LineString><coordinates>-111.916784,40.610265,0.0 -111.913172,40.610470,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
7800 Sout,0,5863->5524,114+04715,,5863,5524,Principal arterial,1,0.46970,2,36.0,407.2,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.916787,40.610281,0.0 -111.925491,40.608747,0.0</coordinates></LineString>","<LineString><coordinates>-111.916784,40.610265,0.0 -111.925488,40.608731,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
