RECORDNAME,INTID,NBL2,NBL,NBT,NBR,NBR2,SBL2,SBL,SBT,SBR,SBR2,EBL2,EBL,EBT,EBR,EBR2,WBL2,WBL,WBT,WBR,WBR2,NEL,NET,NER,NWL,NWT,NWR,SEL,SET,SER,SWL,SWT,SWR,PED,HOLD,
Width,53,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,53,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,53,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,53,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,53,,24,24,24,,,24,24,24,,,32,32,32,,,32,32,32,,,,,,,,,,,,,,,,
Up Node,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,55,,,,,,,24,,24,,,75,75,,,,,87,87,,,,,,,,,,,,,,,,
Dest Node,55,,,,,,,87,,75,,,24,87,,,,,75,24,,,,,,,,,,,,,,,,
StreetName,55,,,,,,,Cent,,,,,South Jor,South Jor,,,,,South Jor,,,,,,,,,,,,,,,,,
TurnVolume,55,,,,,,,0.708333,,0.208333,,,0.416667,51.5,,,,,7.41667,0.583333,,,,,,,,,,,,,,,,
Lanes,55,,,,,,,7,,0,,,2,2,,,,,2,0,,,,,,,,,,,,,,,,
Shared,55,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
Width,55,,,,,,,12,,12,,,12,12,,,,,12,12,,,,,,,,,,,,,,,,
Storage,55,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
StLanes,55,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
Grade,55,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
Speed,55,,,,,,,21,,21,,,36,36,,,,,36,36,,,,,,,,,,,,,,,,
Up Node,56,,138,138,138,,,89,89,89,,,132,132,132,,,81,81,81,,,,,,,,,,,,,,,,
Dest Node,56,,132,89,81,,,81,138,132,,,89,81,138,,,138,132,89,,,,,,,,,,,,,,,,
StreetName,56,,JordGatewa,JordGatewa,,,,JordGatewa,JordGatewa,,,,9800 Sout,9800 Sout,,,,9800 Sout,9800 Sout,,,,,,,,,,,,,,,,,
TurnVolume,56,,0.458333,28.7917,1.58333,,,1.70833,37.5833,1.95833,,,6.79167,1.16667,4.29167,,,0.166667,0.166667,0.791667,,,,,,,,,,,,,,,,
Lanes,56,,2,2,0,,,2,2,0,,,1,1,0,,,1,1,0,,,,,,,,,,,,,,,,
Shared,56,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,56,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,56,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,56,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,56,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,56,,35,35,35,,,35,35,35,,,24,24,24,,,24,24,24,,,,,,,,,,,,,,,,
Up Node,57,,66,66,66,,,58,58,58,,,136,136,136,,,134,134,134,,,,,,,,,,,,,,,,
Dest Node,57,,136,58,134,,,134,66,136,,,58,134,66,,,66,136,58,,,,,,,,,,,,,,,,
StreetName,57,,Redwood R,Redwood R,,,,Redwood R,Redwood R,,,,10400 Sou,10400 Sou,,,,South Jor,South Jor,,,,,,,,,,,,,,,,,
TurnVolume,57,,0.291667,16.0417,11.375,,,29.9583,6.16667,4.625,,,12.0417,8.33333,0.291667,,,1.08333,0.791667,8.625,,,,,,,,,,,,,,,,
Lanes,57,,1,1,0,,,2,2,0,,,1,1,0,,,2,2,0,,,,,,,,,,,,,,,,
Shared,57,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,57,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,57,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,57,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,57,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,57,,38,38,38,,,39,39,39,,,35,35,35,,,36,36,36,,,,,,,,,,,,,,,,
Up Node,58,,57,57,57,,,60,60,60,,,18,18,18,,,19,19,19,,,,,,,,,,,,,,,,
Dest Node,58,,18,60,19,,,19,57,18,,,60,19,57,,,57,18,60,,,,,,,,,,,,,,,,
StreetName,58,,Redwood R,Redwood R,,,,Redwood R,Redwood R,,,,Cent,Cent,,,,Cent,Cent,,,,,,,,,,,,,,,,,
TurnVolume,58,,0.875,34.5417,1.29167,,,8.29167,39,3.33333,,,4.83333,0.166667,1.45833,,,0.291667,0.125,3.875,,,,,,,,,,,,,,,,
Lanes,58,,2,2,0,,,2,2,0,,,7,7,0,,,7,7,0,,,,,,,,,,,,,,,,
Shared,58,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,58,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,58,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,58,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,58,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,58,,39,39,39,,,39,39,39,,,21,21,21,,,21,21,21,,,,,,,,,,,,,,,,
Up Node,59,,60,60,60,,,124,124,124,,,16,16,16,,,17,17,17,,,,,,,,,,,,,,,,
Dest Node,59,,16,124,17,,,17,60,16,,,124,17,60,,,60,16,124,,,,,,,,,,,,,,,,
StreetName,59,,Redwood R,Redwood R,,,,Redwood R,Redwood R,,,,Cent,Cent,,,,Cent,Cent,,,,,,,,,,,,,,,,,
TurnVolume,59,,1.08333,43.5417,0.583333,,,3.04167,54.625,3.08333,,,5.83333,0,3.125,,,0.583333,0,3.04167,,,,,,,,,,,,,,,,
Lanes,59,,2,2,0,,,2,2,0,,,7,7,0,,,7,7,0,,,,,,,,,,,,,,,,
Shared,59,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,59,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,59,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,59,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,59,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,59,,39,39,39,,,39,39,39,,,21,21,21,,,21,21,21,,,,,,,,,,,,,,,,
Up Node,60,,58,58,58,,,59,59,59,,,126,126,126,,,127,127,127,,,,,,,,,,,,,,,,
Dest Node,60,,126,59,127,,,127,58,126,,,59,127,58,,,58,126,59,,,,,,,,,,,,,,,,
StreetName,60,,Redwood R,Redwood R,,,,Redwood R,Redwood R,,,,9800 Sout,9800 Sout,,,,9800 Sout,9800 Sout,,,,,,,,,,,,,,,,,
TurnVolume,60,,0.166667,41.6667,1.41667,,,8.20833,49.5417,0.583333,,,2,0.25,0.625,,,0.458333,0.0416667,1.54167,,,,,,,,,,,,,,,,
Lanes,60,,2,2,0,,,2,2,0,,,1,1,0,,,1,1,0,,,,,,,,,,,,,,,,
Shared,60,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,60,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,60,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,60,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,60,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,60,,39,39,39,,,39,39,39,,,29,29,29,,,29,29,29,,,,,,,,,,,,,,,,
Up Node,61,,135,135,135,,,92,92,92,,,134,134,134,,,133,133,133,,,,,,,,,,,,,,,,
Dest Node,61,,134,92,133,,,133,135,134,,,92,133,135,,,135,134,92,,,,,,,,,,,,,,,,
StreetName,61,,1300 West,1300 West,,,,1300 West,1300 West,,,,South Jor,South Jor,,,,South Jor,South Jor,,,,,,,,,,,,,,,,,
TurnVolume,61,,6.5,5.41667,7.625,,,5.25,1.08333,0.625,,,0.375,39.3333,3.29167,,,0.875,5.70833,1.04167,,,,,,,,,,,,,,,,
Lanes,61,,1,1,0,,,1,1,0,,,2,2,0,,,2,2,0,,,,,,,,,,,,,,,,
Shared,61,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,61,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,61,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,61,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,61,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,61,,29,29,29,,,29,29,29,,,36,36,36,,,36,36,36,,,,,,,,,,,,,,,,
Up Node,62,,91,,91,,,,,,,,,129,129,,,76,76,,,,,,,,,,,,,,,,,
Dest Node,62,,129,,76,,,,,,,,,76,91,,,91,129,,,,,,,,,,,,,,,,,
StreetName,62,,1000 West,,,,,,,,,,,9800 Sout,,,,9800 Sout,9800 Sout,,,,,,,,,,,,,,,,,
TurnVolume,62,,0.0416667,,0,,,,,,,,,16.4167,0.333333,,,0,3.125,,,,,,,,,,,,,,,,,
Lanes,62,,1,,0,,,,,,,,,1,0,,,1,1,,,,,,,,,,,,,,,,,
Shared,62,,0,,0,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,
Width,62,,12,,12,,,,,,,,,12,12,,,12,12,,,,,,,,,,,,,,,,,
Storage,62,,0,,0,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,
StLanes,62,,0,,0,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,
Grade,62,,0,,0,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,
Speed,62,,26,,26,,,,,,,,,29,29,,,29,29,,,,,,,,,,,,,,,,,
Up Node,63,,100,100,100,,,138,138,138,,,87,87,87,,,68,68,68,,,,,,,,,,,,,,,,
Dest Node,63,,87,138,68,,,68,100,87,,,138,68,100,,,100,87,138,,,,,,,,,,,,,,,,
StreetName,63,,Jordan Gat,Jordan Gat,,,,300 West,300 West,,,,South Jor,South Jor,,,,South Jor,South Jor,,,,,,,,,,,,,,,,,
TurnVolume,63,,0.5,2.29167,0.25,,,22.75,0.416667,7.20833,,,20.1667,13.5417,0.416667,,,0.0416667,2.70833,11.2083,,,,,,,,,,,,,,,,
Lanes,63,,2,2,0,,,2,2,0,,,2,2,0,,,2,2,0,,,,,,,,,,,,,,,,
Shared,63,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,63,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,63,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,63,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,63,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,63,,30,30,30,,,25,25,25,,,27,27,27,,,27,27,27,,,,,,,,,,,,,,,,
Up Node,64,,65,65,65,,,125,125,125,,,17,17,17,,,22,22,22,,,,,,,,,,,,,,,,
Dest Node,64,,17,125,22,,,22,65,17,,,125,22,65,,,65,17,125,,,,,,,,,,,,,,,,
StreetName,64,,1300 West,1300 West,,,,1300 West,1300 West,,,,Cent,Cent,,,,Cent,Cent,,,,,,,,,,,,,,,,,
TurnVolume,64,,0,11.0833,0.291667,,,0.75,12,0.958333,,,4,0,0,,,0.5,0,3.08333,,,,,,,,,,,,,,,,
Lanes,64,,1,1,0,,,1,1,0,,,7,7,0,,,7,7,0,,,,,,,,,,,,,,,,
Shared,64,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,64,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,64,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,64,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,64,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,64,,29,29,29,,,29,29,29,,,21,21,21,,,21,21,21,,,,,,,,,,,,,,,,
Up Node,65,,92,92,92,,,64,64,64,,,128,128,128,,,129,129,129,,,,,,,,,,,,,,,,
Dest Node,65,,128,64,129,,,129,92,128,,,64,129,92,,,92,128,64,,,,,,,,,,,,,,,,
StreetName,65,,1300 West,1300 West,,,,1300 West,1300 West,,,,9800 Sout,9800 Sout,,,,9800 Sout,9800 Sout,,,,,,,,,,,,,,,,,
TurnVolume,65,,1.04167,8.79167,2.45833,,,3.45833,7.20833,1.83333,,,1.625,8.25,3.08333,,,0.166667,1.375,0.958333,,,,,,,,,,,,,,,,
Lanes,65,,1,1,0,,,1,1,0,,,1,1,0,,,1,1,0,,,,,,,,,,,,,,,,
Shared,65,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,65,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,65,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,65,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,65,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,65,,29,29,29,,,29,29,29,,,29,29,29,,,29,29,29,,,,,,,,,,,,,,,,
Up Node,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,67,,37,37,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,38,,,,
Dest Node,67,,5,38,,,,,,,,,,38,37,,,,,,,,,,,,,,,,,37,,,,
StreetName,67,,Holden St,Holden St,,,,,,,,,,Cent,,,,,,,,,,,,,,,,,,Holden St,,,,
TurnVolume,67,,1.375,24.625,,,,,,,,,,0,0.125,,,,,,,,,,,,,,,,,4.70833,,,,
Lanes,67,,2,2,,,,,,,,,,7,0,,,,,,,,,,,,,,,,,2,,,,
Shared,67,,0,0,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,
Width,67,,12,12,,,,,,,,,,12,12,,,,,,,,,,,,,,,,,12,,,,
Storage,67,,0,0,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,
StLanes,67,,0,0,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,
Grade,67,,0,0,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,
Speed,67,,36,36,,,,,,,,,,21,21,,,,,,,,,,,,,,,,,36,,,,
Up Node,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,69,,40,40,40,,,74,74,74,,,73,73,73,,,111,111,111,,,,,,,,,,,,,,,,
Dest Node,69,,73,74,111,,,111,40,73,,,74,111,40,,,40,73,74,,,,,,,,,,,,,,,,
StreetName,69,,Redwood R,Redwood R,,,,Redwood R,Redwood R,,,,7000 Sout,7000 Sout,,,,7000 Sout,7000 Sout,,,,,,,,,,,,,,,,,
TurnVolume,69,,7.95833,35.0833,12.3333,,,7.66667,9.91667,0.416667,,,3.70833,15.25,20.6667,,,6.66667,1.91667,8.83333,,,,,,,,,,,,,,,,
Lanes,69,,3,3,0,,,3,3,0,,,2,2,0,,,2,2,0,,,,,,,,,,,,,,,,
Shared,69,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,69,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,69,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,69,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,69,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,69,,43,43,43,,,39,39,39,,,36,36,36,,,36,36,36,,,,,,,,,,,,,,,,
Up Node,70,,35,35,35,,,140,140,140,,,111,111,111,,,113,113,113,,,,,,,,,,,,,,,,
Dest Node,70,,111,140,113,,,113,35,111,,,140,113,35,,,35,111,140,,,,,,,,,,,,,,,,
StreetName,70,,1300 West,1300 West,,,,1300 West,1300 West,,,,7000 Sout,7000 Sout,,,,7000 Sout,7000 Sout,,,,,,,,,,,,,,,,,
TurnVolume,70,,2.125,4.54167,3.5,,,2.5,1.375,1.66667,,,6.875,28.25,1.79167,,,0.583333,9.91667,3.04167,,,,,,,,,,,,,,,,
Lanes,70,,1,1,0,,,1,1,0,,,2,2,0,,,2,2,0,,,,,,,,,,,,,,,,
Shared,70,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,70,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,70,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,70,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,70,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,70,,32,32,32,,,32,32,32,,,36,36,36,,,36,36,36,,,,,,,,,,,,,,,,
Up Node,71,,,,,,,,,,,,,112,,,,,,,,,,,,85,,,,,,,,,,
Dest Node,71,,,,,,,,,,,,,85,,,,,,,,,,,,112,,,,,,,,,,
StreetName,71,,,,,,,,,,,,,7000 Sout,,,,,,,,,,,,7000 Sout,,,,,,,,,,
TurnVolume,71,,,,,,,,,,,,,34.25,,,,,,,,,,,,13.5417,,,,,,,,,,
Lanes,71,,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,
Shared,71,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,
Width,71,,,,,,,,,,,,,12,,,,,,,,,,,,12,,,,,,,,,,
Storage,71,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,
StLanes,71,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,
Grade,71,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,
Speed,71,,,,,,,,,,,,,36,,,,,,,,,,,,36,,,,,,,,,,
Up Node,72,,,,,,,,,,,,,41,,,,,86,,,,,,,,,,,,,,,,,
Dest Node,72,,,,,,,,,,,,,86,,,,,41,,,,,,,,,,,,,,,,,
StreetName,72,,,,,,,,,,,,,7800 Sout,,,,,7800 Sout,,,,,,,,,,,,,,,,,
TurnVolume,72,,,,,,,,,,,,,57.0417,,,,,12.625,,,,,,,,,,,,,,,,,
Lanes,72,,,,,,,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,
Shared,72,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
Width,72,,,,,,,,,,,,,12,,,,,12,,,,,,,,,,,,,,,,,
Storage,72,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
StLanes,72,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
Grade,72,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
Speed,72,,,,,,,,,,,,,36,,,,,36,,,,,,,,,,,,,,,,,
Up Node,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,75,,,,,,,107,,107,,,133,133,,,,,55,55,,,,,,,,,,,,,,,,
Dest Node,75,,,,,,,55,,133,,,107,55,,,,,133,107,,,,,,,,,,,,,,,,
StreetName,75,,,,,,,1000 West,,,,,South Jor,South Jor,,,,,South Jor,,,,,,,,,,,,,,,,,
TurnVolume,75,,,,,,,0.833333,,0,,,0.333333,51.0833,,,,,7.375,0.25,,,,,,,,,,,,,,,,
Lanes,75,,,,,,,1,,0,,,2,2,,,,,2,0,,,,,,,,,,,,,,,,
Shared,75,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
Width,75,,,,,,,12,,12,,,12,12,,,,,12,12,,,,,,,,,,,,,,,,
Storage,75,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
StLanes,75,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
Grade,75,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
Speed,75,,,,,,,26,,26,,,36,36,,,,,36,36,,,,,,,,,,,,,,,,
Up Node,76,,24,,24,,,,,,,,,62,62,,,130,130,,,,,,,,,,,,,,,,,
Dest Node,76,,62,,130,,,,,,,,,130,24,,,24,62,,,,,,,,,,,,,,,,,
StreetName,76,,Cent,,,,,,,,,,,9800 Sout,,,,9800 Sout,9800 Sout,,,,,,,,,,,,,,,,,
TurnVolume,76,,1.79167,,1.33333,,,,,,,,,13.0833,3.33333,,,0.458333,1.33333,,,,,,,,,,,,,,,,,
Lanes,76,,7,,0,,,,,,,,,1,0,,,1,1,,,,,,,,,,,,,,,,,
Shared,76,,0,,0,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,
Width,76,,12,,12,,,,,,,,,12,12,,,12,12,,,,,,,,,,,,,,,,,
Storage,76,,0,,0,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,
StLanes,76,,0,,0,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,
Grade,76,,0,,0,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,
Speed,76,,21,,21,,,,,,,,,29,29,,,24,24,,,,,,,,,,,,,,,,,
Up Node,77,,20,20,20,,,12,12,12,,,49,49,49,,,51,51,51,,,,,,,,,,,,,,,,
Dest Node,77,,49,12,51,,,51,20,49,,,12,51,20,,,20,49,12,,,,,,,,,,,,,,,,
StreetName,77,,Cent,Cent,,,,Cent,Cent,,,,9000 Sout,9000 Sout,,,,9000 Sout,9000 Sout,,,,,,,,,,,,,,,,,
TurnVolume,77,,1.33333,0.333333,4,,,2.91667,0.25,0,,,0.833333,55,0.625,,,1.79167,14.625,1.54167,,,,,,,,,,,,,,,,
Lanes,77,,7,7,0,,,7,7,0,,,2,2,0,,,2,2,0,,,,,,,,,,,,,,,,
Shared,77,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,77,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
